Source,Treatment,Block,Row,PosInRow,Tag,ID,Surv_2022,Surv_2023,Harvested_AGB,SentForSeq_2023,DryLeafMass_g,LeafSurfaceArea_cm2,SLA_mm2permg,Notes.x,AGB2022_MinusBag,InfBM2022_Wobag_g,InfBM2022smpls_HEADS_2024weigh,InfBM2022smpls_CHAFF_2024weigh,Notes.1,ExcludeBcHarvest,ObjectID,GlobalID,Phenology,Survival,Length.In.Cm,Notes.y,eventDate,ParentGlobalID,CreationDate,Creator,EditDate,Editor,plantID_db,phenology,Plant.Position.In.Row,SOURCE_CODE,HexCode_Indv,Long,Lat,SdZone,Notes,Tmin_Class,AHM_class,seed_zone,New_label,PopAbbrev,SdZnCol,SdZnAbbrev,PopCol,PopOrder,ARFR22$ExcludeBcNotReplaced,ARFR23$ExcludeSurvDueToInconsistData
ARFR-WY050-49-FREMONT-12,black,9,34,5,334,1809,1,1,NA,Y,0.0054,0.837,15.5,NA,NA,NA,NA,NA,NA,NA,1599,f7ad357d-7db4-4104-a820-f5ed613135bc,NA,1,NA,Low,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5174,NA,5,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-WY040-71-10,black,9,34,6,NA,1810,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,fc1697f9-7d91-4393-a1a9-e7a285e1c22b,NA,0,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5175,NA,6,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,9,34,7,NA,1811,0,0,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601,f001adcf-f33d-4d33-8414-ad7d837246bb,NA,1,NA,"Dieback, looks origi",8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5176,NA,7,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-UT080-109-UINTAH-12,black,9,34,8,NA,1812,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602,4359431e-f784-4468-a266-ec19dacf1cf1,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5177,NA,8,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,9,34,9,NA,1813,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603,3ce375f3-2e06-401a-be0e-f9a809feb329,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5178,NA,9,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,9,34,10,335,1814,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-NM930N-66-11,black,9,34,11,NA,1815,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605,df506306-5583-45c3-98e6-f55cf9a5b78e,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5180,NA,11,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-WY050-49-FREMONT-12,black,9,34,12,NA,1816,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606,87364267-201c-4e49-8802-652c908b6a5b,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5181,NA,12,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-NM930N-66-11,black,9,34,13,NA,1817,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607,a9e127f7-1e92-4617-bfd4-48a38e6bc8b9,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5182,NA,13,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-NM930N-66-11,black,9,34,14,NA,1818,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608,c0f7584e-c557-4b1c-84e8-06572653f949,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5183,NA,14,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-WY040-71-10,black,9,34,15,336,1819,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609,10629916-e4ab-41e7-9a22-9b3e788ba1ca,NA,0,NA,Plt vis,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5184,NA,15,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,9,34,16,NA,1820,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610,5f5ebf0c-451c-46d3-a550-3608f27f76ce,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5185,NA,16,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,9,34,17,NA,1821,1,1,NA,Y,0.0033,0.994,30.12121212,NA,NA,NA,NA,NA,NA,NA,1611,788dc31c-cc5f-4549-b39d-ea4b9659e387,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5186,NA,17,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,9,34,18,NA,1822,0,0,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604,db1d5915-5f3a-46a9-8a22-f7c55b15ec81,NA,NA,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5187,NA,18,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,9,34,19,NA,1823,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,755d0813-18b8-479f-bfed-9c5362626965,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5188,NA,19,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,9,34,20,337,1824,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1614,19adfc5e-cffa-4788-86b2-ee265d2476c0,NA,0,NA,Part buried ,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5189,NA,20,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-CO932-294-11,black,9,34,21,NA,1825,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1615,a6d7ac7a-264a-4a6e-9c77-de98ab59802c,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5190,NA,21,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,9,34,22,NA,1826,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616,54ca87f6-0e5b-49b1-ae13-eb70154ba72d,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5191,NA,22,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-UT080-109-UINTAH-12,black,9,34,23,NA,1827,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617,e3156b70-8c52-4f01-8676-d6fe1ab67cbe,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5192,NA,23,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,9,34,24,NA,1828,1,NA,65.422,N,NA,NA,NA,NA,65.422,24.39,7.66,9.21,NA,Y,1618,98cf3823-df4a-4837-ad72-c751bb9e8d59,NA,NA,NA,H,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5193,NA,24,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,Y
ARFR-NM930N-66-11,black,9,34,25,338,1829,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619,2d863781-d58d-408a-b9da-853d0e3d13bd,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5194,NA,25,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,9,34,26,NA,1830,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,cda27ee8-9aa0-4ae0-a32a-ea6bed795635,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5195,NA,26,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-WY050-151-FREMONT-16,black,9,34,27,NA,1831,1,1,48.962,N,NA,NA,NA,NA,48.962,20.06,4.74,6.07,NA,Y,1621,dbb11075-0f9a-43cc-aa2e-e3c7e3dfaf57,NA,NA,NA,H,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5196,NA,27,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,9,34,28,NA,1832,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,684086ad-e4a0-4fa9-9f7f-84ffcc893d81,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5197,NA,28,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,9,34,29,NA,1833,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623,33d148e9-0a79-4cd6-96f5-df455e9c0c28,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5198,NA,29,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-WY050-49-FREMONT-12,black,9,34,30,339,1834,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1624,a8c74978-6746-4ad8-99ec-6c8fe2188246,NA,1,NA,Low,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5199,NA,30,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-WY040-71-10,black,9,34,31,NA,1835,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,8b8355b6-7f37-453e-b29c-d815cce55508,NA,1,NA,Near dead,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5200,NA,31,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,9,34,32,NA,1836,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626,571b823b-513a-4f60-86a3-c6d2fa738990,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5201,NA,32,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-UT080-109-UINTAH-12,black,9,34,33,NA,1837,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627,4baa4d7a-153d-4134-a339-3a8f684a3dcc,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5202,NA,33,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,9,34,34,NA,1838,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1628,cd05ee23-67ba-4255-b927-63f338ba7f78,NA,1,NA,Low,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5203,NA,34,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,9,34,35,340,1839,0,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629,58f18b1a-1c08-4564-9945-3c4ea2c65703,NA,0,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5204,NA,35,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,9,34,36,NA,1840,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,680c750d-4b1f-42ea-824e-d81bf7b7a006,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5205,NA,36,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,9,34,37,NA,1841,0,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1631,311c13d5-7941-4789-b7b9-e69b9bb01bc2,NA,0,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5206,NA,37,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-CO932-294-11,black,9,34,38,NA,1842,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632,82480d2a-2e58-4773-8114-6f6e9410751c,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5204,NA,38,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,9,34,39,NA,1843,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,a9d29e77-0a7d-49d7-a8b3-b1107c48570e,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5208,NA,39,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-CO932-294-11,black,9,34,40,341,1844,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,a876379f-49be-4319-a38e-abc1391f00b6,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5209,NA,40,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,9,34,41,NA,1845,1,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,32226be6-e990-470f-a9fa-105d891d5122,NA,1,NA,Dry,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5210,NA,41,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-CO932-294-11,black,9,34,42,NA,1846,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636,b7e71803-9835-4ada-9fc6-abe98e502f6a,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5211,NA,42,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-WY050-151-FREMONT-16,black,9,34,43,NA,1847,1,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1637,1f3598dc-e514-4fd1-8f17-907a4c079196,NA,1,NA,NA,8/20/2024 18:00,01cd958b-526b-4086-acba-0e1c85f1778e,8/20/2024 21:34,agoebl,8/20/2024 21:34,agoebl,5212,NA,43,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
